,confirmados_novos,internados,internados_uci,lab,vigilancia,obitos_novos,suspeitos_novos,lab_lag_1,lab_lag_2,suspeitos_novos_lag_1,suspeitos_novos_lag_2,suspeitos_novos_lag_3,suspeitos_novos_lag_4,suspeitos_novos_lag_5,suspeitos_novos_lag_6,suspeitos_novos_lag_7,suspeitos_novos_lag_8,vigilancia_lag_1,vigilancia_lag_2,vigilancia_lag_3,vigilancia_lag_4,vigilancia_lag_5,vigilancia_lag_6,vigilancia_lag_7,vigilancia_lag_8,obitos_novos_lag_1,obitos_novos_lag_2,obitos_novos_lag_3,obitos_novos_lag_4,obitos_novos_lag_5,obitos_novos_lag_6,obitos_novos_lag_7,obitos_novos_lag_8,confirmados_novos_lag_1,confirmados_novos_lag_2,confirmados_novos_lag_3,confirmados_novos_lag_4,confirmados_novos_lag_5,confirmados_novos_lag_6,confirmados_novos_lag_7,confirmados_novos_lag_8,obitos_novos_trend_15,obitos_novos_trend_16,obitos_novos_trend_17,obitos_novos_trend_18,obitos_novos_trend_19,obitos_novos_trend_20,obitos_novos_trend_21,obitos_novos_trend_22,obitos_novos_trend_23,obitos_novos_trend_24,obitos_novos_trend_25,obitos_novos_trend_26,obitos_novos_trend_27,obitos_novos_trend_28,obitos_novos_trend_29,obitos_novos_trend_30,obitos_novos_trend_31,confirmados_novos_trend_15,confirmados_novos_trend_16,confirmados_novos_trend_17,confirmados_novos_trend_18,confirmados_novos_trend_19,confirmados_novos_trend_20,confirmados_novos_trend_21,confirmados_novos_trend_22,confirmados_novos_trend_23,confirmados_novos_trend_24,confirmados_novos_trend_25,confirmados_novos_trend_26,confirmados_novos_trend_27,confirmados_novos_trend_28,confirmados_novos_trend_29,confirmados_novos_trend_30,confirmados_novos_trend_31
87,304,512.0,65.0,1310.0,27563.0,13.0,2446.0,1886.0,1815.0,2478.0,2663.0,1257.0,1382.0,2413.0,2360.0,2586.0,2724.0,27141.0,26392.0,26449.0,26328.0,26130.0,26198.0,22741.0,25281.0,14.0,12.0,14.0,14.0,13.0,12.0,14.0,16.0,285,219,165,152,271,288,252,228,0.08333333333333333,-0.3157894736842105,0.4444444444444444,0.4444444444444444,0.08333333333333333,0.4444444444444444,-0.1875,-0.13333333333333333,0.18181818181818182,-0.35,-0.35,-0.1875,-0.2777777777777778,-0.1875,-0.48,-0.35,-0.48,0.3881278538812785,0.29914529914529914,2.1020408163265305,0.7371428571428571,1.2028985507246377,-0.45027124773960214,-0.42964352720450283,-0.36666666666666664,0.7078651685393258,0.256198347107438,2.3043478260869565,0.4975369458128079,0.030508474576271188,-0.17391304347826086,0.6612021857923497,0.030508474576271188,0.8650306748466258
88,350,529.0,66.0,1568.0,27917.0,14.0,2480.0,1310.0,1886.0,2446.0,2478.0,2663.0,1257.0,1382.0,2413.0,2360.0,2586.0,27563.0,27141.0,26392.0,26449.0,26328.0,26130.0,26198.0,22741.0,13.0,14.0,12.0,14.0,14.0,13.0,12.0,14.0,304,285,219,165,152,271,288,252,0.5555555555555556,0.16666666666666666,-0.2631578947368421,0.5555555555555556,0.5555555555555556,0.16666666666666666,0.5555555555555556,-0.125,-0.06666666666666667,0.2727272727272727,-0.3,-0.3,-0.125,-0.2222222222222222,-0.125,-0.44,-0.3,0.8716577540106952,0.5981735159817352,0.49572649572649574,2.5714285714285716,1.0,1.536231884057971,-0.3670886075949367,-0.3433395872420263,-0.2708333333333333,0.9662921348314607,0.4462809917355372,2.8043478260869565,0.7241379310344828,0.1864406779661017,-0.04891304347826087,0.912568306010929,0.1864406779661017
89,257,514.0,63.0,2134.0,28183.0,13.0,2373.0,1568.0,1310.0,2480.0,2446.0,2478.0,2663.0,1257.0,1382.0,2413.0,2360.0,27917.0,27563.0,27141.0,26392.0,26449.0,26328.0,26130.0,26198.0,14.0,13.0,14.0,12.0,14.0,14.0,13.0,12.0,350,304,285,219,165,152,271,288,1.1666666666666667,0.4444444444444444,0.08333333333333333,-0.3157894736842105,0.4444444444444444,0.4444444444444444,0.08333333333333333,0.4444444444444444,-0.1875,-0.13333333333333333,0.18181818181818182,-0.35,-0.35,-0.1875,-0.2777777777777778,-0.1875,-0.48,-0.026515151515151516,0.37433155080213903,0.1735159817351598,0.09829059829059829,1.6224489795918366,0.4685714285714286,0.8623188405797102,-0.5352622061482821,-0.5178236397748592,-0.46458333333333335,0.4438202247191011,0.06198347107438017,1.7934782608695652,0.2660098522167488,-0.1288135593220339,-0.3016304347826087,0.40437158469945356
90,297,474.0,64.0,2016.0,27924.0,14.0,1363.0,2134.0,1568.0,2373.0,2480.0,2446.0,2478.0,2663.0,1257.0,1382.0,2413.0,28183.0,27917.0,27563.0,27141.0,26392.0,26449.0,26328.0,26130.0,13.0,14.0,13.0,14.0,12.0,14.0,14.0,13.0,257,350,304,285,219,165,152,271,0.07692307692307693,1.3333333333333333,0.5555555555555556,0.16666666666666666,-0.2631578947368421,0.5555555555555556,0.5555555555555556,0.16666666666666666,0.5555555555555556,-0.125,-0.06666666666666667,0.2727272727272727,-0.3,-0.3,-0.125,-0.2222222222222222,-0.125,0.30837004405286345,0.125,0.5882352941176471,0.3561643835616438,0.2692307692307692,2.0306122448979593,0.6971428571428572,1.1521739130434783,-0.4629294755877034,-0.4427767354596623,-0.38125,0.6685393258426966,0.22727272727272727,2.2282608695652173,0.4630541871921182,0.006779661016949152,-0.19293478260869565
91,200,471.0,64.0,1720.0,27958.0,14.0,1252.0,2016.0,2134.0,1363.0,2373.0,2480.0,2446.0,2478.0,2663.0,1257.0,1382.0,27924.0,28183.0,27917.0,27563.0,27141.0,26392.0,26449.0,26328.0,14.0,13.0,14.0,13.0,14.0,12.0,14.0,14.0,297,257,350,304,285,219,165,152,-0.06666666666666667,0.07692307692307693,1.3333333333333333,0.5555555555555556,0.16666666666666666,-0.2631578947368421,0.5555555555555556,0.5555555555555556,0.16666666666666666,0.5555555555555556,-0.125,-0.06666666666666667,0.2727272727272727,-0.3,-0.3,-0.125,-0.2222222222222222,-0.11504424778761062,-0.11894273127753303,-0.24242424242424243,0.06951871657754011,-0.0867579908675799,-0.1452991452991453,1.0408163265306123,0.14285714285714285,0.4492753623188406,-0.6383363471971067,-0.624765478424015,-0.5833333333333334,0.12359550561797752,-0.17355371900826447,1.173913043478261,-0.014778325123152709,-0.3220338983050847
92,195,432.0,58.0,1866.0,28064.0,12.0,2595.0,1720.0,2016.0,1252.0,1363.0,2373.0,2480.0,2446.0,2478.0,2663.0,1257.0,27958.0,27924.0,28183.0,27917.0,27563.0,27141.0,26392.0,26449.0,14.0,14.0,13.0,14.0,13.0,14.0,12.0,14.0,200,297,257,350,304,285,219,165,-0.07692307692307693,-0.2,-0.07692307692307693,1.0,0.3333333333333333,0.0,-0.3684210526315789,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,-0.25,-0.2,0.09090909090909091,-0.4,-0.4,-0.25,0.12716763005780346,-0.13716814159292035,-0.14096916299559473,-0.26136363636363635,0.0427807486631016,-0.1095890410958904,-0.16666666666666666,0.9897959183673469,0.11428571428571428,0.41304347826086957,-0.6473779385171791,-0.6341463414634146,-0.59375,0.09550561797752809,-0.19421487603305784,1.1195652173913044,-0.03940886699507389
93,366,428.0,56.0,1944.0,28093.0,11.0,2221.0,1866.0,1720.0,2595.0,1252.0,1363.0,2373.0,2480.0,2446.0,2478.0,2663.0,28064.0,27958.0,27924.0,28183.0,27917.0,27563.0,27141.0,26392.0,12.0,14.0,14.0,13.0,14.0,13.0,14.0,12.0,195,200,297,257,350,304,285,219,-0.3125,-0.15384615384615385,-0.26666666666666666,-0.15384615384615385,0.8333333333333334,0.2222222222222222,-0.08333333333333333,-0.42105263157894735,0.2222222222222222,0.2222222222222222,-0.08333333333333333,0.2222222222222222,-0.3125,-0.26666666666666666,0.0,-0.45,-0.45,0.6412556053811659,1.115606936416185,0.6194690265486725,0.6123348017621145,0.38636363636363635,0.9572192513368984,0.6712328767123288,0.5641025641025641,2.7346938775510203,1.0914285714285714,1.6521739130434783,-0.33815551537070526,-0.3133208255159475,-0.2375,1.0561797752808988,0.512396694214876,2.9782608695652173
94,331,445.0,58.0,1741.0,28685.0,8.0,2012.0,1944.0,1866.0,2221.0,2595.0,1252.0,1363.0,2373.0,2480.0,2446.0,2478.0,28093.0,28064.0,27958.0,27924.0,28183.0,27917.0,27563.0,27141.0,11.0,12.0,14.0,14.0,13.0,14.0,13.0,14.0,366,195,200,297,257,350,304,285,-0.5,-0.5,-0.38461538461538464,-0.4666666666666667,-0.38461538461538464,0.3333333333333333,-0.1111111111111111,-0.3333333333333333,-0.5789473684210527,-0.1111111111111111,-0.1111111111111111,-0.3333333333333333,-0.1111111111111111,-0.5,-0.4666666666666667,-0.2727272727272727,-0.6,0.4517543859649123,0.484304932735426,0.9132947976878613,0.4646017699115044,0.4581497797356828,0.2537878787878788,0.7700534759358288,0.5114155251141552,0.41452991452991456,2.377551020408163,0.8914285714285715,1.3985507246376812,-0.4014466546112116,-0.3789868667917448,-0.3104166666666667,0.8595505617977528,0.3677685950413223
95,377,421.0,58.0,1636.0,28088.0,10.0,1817.0,1741.0,1944.0,2012.0,2221.0,2595.0,1252.0,1363.0,2373.0,2480.0,2446.0,28685.0,28093.0,28064.0,27958.0,27924.0,28183.0,27917.0,27563.0,8.0,11.0,12.0,14.0,14.0,13.0,14.0,13.0,331,366,195,200,297,257,350,304,-0.2857142857142857,-0.375,-0.375,-0.23076923076923078,-0.3333333333333333,-0.23076923076923078,0.6666666666666666,0.1111111111111111,-0.16666666666666666,-0.47368421052631576,0.1111111111111111,0.1111111111111111,-0.16666666666666666,0.1111111111111111,-0.375,-0.3333333333333333,-0.09090909090909091,0.49603174603174605,0.6535087719298246,0.6905829596412556,1.1791907514450868,0.668141592920354,0.6607929515418502,0.42803030303030304,1.0160427807486632,0.7214611872146118,0.6111111111111112,2.8469387755102042,1.1542857142857144,1.7318840579710144,-0.3182640144665461,-0.2926829268292683,-0.21458333333333332,1.1179775280898876
96,382,414.0,57.0,1813.0,29013.0,9.0,2410.0,1636.0,1741.0,1817.0,2012.0,2221.0,2595.0,1252.0,1363.0,2373.0,2480.0,28088.0,28685.0,28093.0,28064.0,27958.0,27924.0,28183.0,27917.0,10.0,8.0,11.0,12.0,14.0,14.0,13.0,14.0,377,331,366,195,200,297,257,350,-0.25,-0.35714285714285715,-0.4375,-0.4375,-0.3076923076923077,-0.4,-0.3076923076923077,0.5,0.0,-0.25,-0.5263157894736842,0.0,0.0,-0.25,0.0,-0.4375,-0.4,0.3263888888888889,0.5158730158730159,0.6754385964912281,0.7130044843049327,1.2080924855491328,0.6902654867256637,0.6828193832599119,0.44696969696969696,1.0427807486631016,0.7442922374429224,0.6324786324786325,2.8979591836734695,1.1828571428571428,1.7681159420289856,-0.3092224231464738,-0.28330206378986866,-0.20416666666666666
97,342,398.0,58.0,1352.0,29312.0,5.0,1167.0,1813.0,1636.0,2410.0,1817.0,2012.0,2221.0,2595.0,1252.0,1363.0,2373.0,29013.0,28088.0,28685.0,28093.0,28064.0,27958.0,27924.0,28183.0,9.0,10.0,8.0,11.0,12.0,14.0,14.0,13.0,382,377,331,366,195,200,297,257,-0.6153846153846154,-0.5833333333333334,-0.6428571428571429,-0.6875,-0.6875,-0.6153846153846154,-0.6666666666666666,-0.6153846153846154,-0.16666666666666666,-0.4444444444444444,-0.5833333333333334,-0.7368421052631579,-0.4444444444444444,-0.4444444444444444,-0.5833333333333334,-0.4444444444444444,-0.6875,0.26199261992619927,0.1875,0.35714285714285715,0.5,0.5336322869955157,0.976878612716763,0.5132743362831859,0.5066079295154186,0.29545454545454547,0.8288770053475936,0.5616438356164384,0.46153846153846156,2.489795918367347,0.9542857142857143,1.4782608695652173,-0.38155515370705245,-0.35834896810506567
98,192,366.0,55.0,1603.0,28791.0,6.0,1124.0,1352.0,1813.0,1167.0,2410.0,1817.0,2012.0,2221.0,2595.0,1252.0,1363.0,29312.0,29013.0,28088.0,28685.0,28093.0,28064.0,27958.0,27924.0,5.0,9.0,10.0,8.0,11.0,12.0,14.0,14.0,342,382,377,331,366,195,200,297,-0.5714285714285714,-0.5384615384615384,-0.5,-0.5714285714285714,-0.625,-0.625,-0.5384615384615384,-0.6,-0.5384615384615384,0.0,-0.3333333333333333,-0.5,-0.6842105263157895,-0.3333333333333333,-0.3333333333333333,-0.5,-0.3333333333333333,0.2631578947368421,-0.2915129151291513,-0.3333333333333333,-0.23809523809523808,-0.15789473684210525,-0.13901345291479822,0.10982658959537572,-0.1504424778761062,-0.15418502202643172,-0.2727272727272727,0.026737967914438502,-0.1232876712328767,-0.1794871794871795,0.9591836734693877,0.09714285714285714,0.391304347826087,-0.6528028933092225
99,421,394.0,65.0,1618.0,30176.0,7.0,2436.0,1603.0,1352.0,1124.0,1167.0,2410.0,1817.0,2012.0,2221.0,2595.0,1252.0,28791.0,29312.0,29013.0,28088.0,28685.0,28093.0,28064.0,27958.0,6.0,5.0,9.0,10.0,8.0,11.0,12.0,14.0,192,342,382,377,331,366,195,200,-0.5,-0.5,-0.46153846153846156,-0.4166666666666667,-0.5,-0.5625,-0.5625,-0.46153846153846156,-0.5333333333333333,-0.46153846153846156,0.16666666666666666,-0.2222222222222222,-0.4166666666666667,-0.631578947368421,-0.2222222222222222,-0.2222222222222222,-0.4166666666666667,1.5515151515151515,1.769736842105263,0.5535055350553506,0.4618055555555556,0.6706349206349206,0.8464912280701754,0.8878923766816144,1.4335260115606936,0.8628318584070797,0.8546255506607929,0.5946969696969697,1.2513368983957218,0.9223744292237442,0.7991452991452992,3.295918367346939,1.4057142857142857,2.050724637681159
100,294,417.0,70.0,1724.0,30398.0,5.0,2157.0,1618.0,1603.0,2436.0,1124.0,1167.0,2410.0,1817.0,2012.0,2221.0,2595.0,30176.0,28791.0,29312.0,29013.0,28088.0,28685.0,28093.0,28064.0,7.0,6.0,5.0,9.0,10.0,8.0,11.0,12.0,421,192,342,382,377,331,366,195,-0.5833333333333334,-0.6428571428571429,-0.6428571428571429,-0.6153846153846154,-0.5833333333333334,-0.6428571428571429,-0.6875,-0.6875,-0.6153846153846154,-0.6666666666666666,-0.6153846153846154,-0.16666666666666666,-0.4444444444444444,-0.5833333333333334,-0.7368421052631579,-0.4444444444444444,-0.4444444444444444,0.3424657534246575,0.7818181818181819,0.9342105263157895,0.08487084870848709,0.020833333333333332,0.16666666666666666,0.2894736842105263,0.3183856502242152,0.6994219653179191,0.3008849557522124,0.29515418502202645,0.11363636363636363,0.5721925133689839,0.3424657534246575,0.2564102564102564,2.0,0.68
101,310,415.0,70.0,1562.0,30615.0,7.0,1278.0,1724.0,1618.0,2157.0,2436.0,1124.0,1167.0,2410.0,1817.0,2012.0,2221.0,30398.0,30176.0,28791.0,29312.0,29013.0,28088.0,28685.0,28093.0,5.0,7.0,6.0,5.0,9.0,10.0,8.0,11.0,294,421,192,342,382,377,331,366,-0.5,-0.4166666666666667,-0.5,-0.5,-0.46153846153846156,-0.4166666666666667,-0.5,-0.5625,-0.5625,-0.46153846153846156,-0.5333333333333333,-0.46153846153846156,0.16666666666666666,-0.2222222222222222,-0.4166666666666667,-0.631578947368421,-0.2222222222222222,0.08771929824561403,0.4155251141552511,0.8787878787878788,1.0394736842105263,0.14391143911439114,0.0763888888888889,0.23015873015873015,0.35964912280701755,0.3901345291479821,0.791907514450867,0.37168141592920356,0.3656387665198238,0.17424242424242425,0.6577540106951871,0.4155251141552511,0.3247863247863248,2.163265306122449
102,270,440.0,73.0,1486.0,30779.0,1.0,1208.0,1562.0,1724.0,1278.0,2157.0,2436.0,1124.0,1167.0,2410.0,1817.0,2012.0,30615.0,30398.0,30176.0,28791.0,29312.0,29013.0,28088.0,28685.0,7.0,5.0,7.0,6.0,5.0,9.0,10.0,8.0,310,294,421,192,342,382,377,331,-0.9230769230769231,-0.9285714285714286,-0.9166666666666666,-0.9285714285714286,-0.9285714285714286,-0.9230769230769231,-0.9166666666666666,-0.9285714285714286,-0.9375,-0.9375,-0.9230769230769231,-0.9333333333333333,-0.9230769230769231,-0.8333333333333334,-0.8888888888888888,-0.9166666666666666,-0.9473684210526315,-0.1118421052631579,-0.05263157894736842,0.2328767123287671,0.6363636363636364,0.7763157894736842,-0.0036900369003690036,-0.0625,0.07142857142857142,0.18421052631578946,0.21076233183856502,0.5606936416184971,0.19469026548672566,0.1894273127753304,0.022727272727272728,0.44385026737967914,0.2328767123287671,0.15384615384615385
103,283,428.0,77.0,1516.0,30655.0,7.0,2134.0,1486.0,1562.0,1208.0,1278.0,2157.0,2436.0,1124.0,1167.0,2410.0,1817.0,30779.0,30615.0,30398.0,30176.0,28791.0,29312.0,29013.0,28088.0,1.0,7.0,5.0,7.0,6.0,5.0,9.0,10.0,270,310,294,421,192,342,382,377,-0.5,-0.46153846153846156,-0.5,-0.4166666666666667,-0.5,-0.5,-0.46153846153846156,-0.4166666666666667,-0.5,-0.5625,-0.5625,-0.46153846153846156,-0.5333333333333333,-0.46153846153846156,0.16666666666666666,-0.2222222222222222,-0.4166666666666667,-0.19142857142857142,-0.06907894736842106,-0.007017543859649123,0.2922374429223744,0.7151515151515152,0.8618421052631579,0.04428044280442804,-0.017361111111111112,0.12301587301587301,0.2412280701754386,0.26905829596412556,0.6358381502890174,0.252212389380531,0.24669603524229075,0.07196969696969698,0.5133689839572193,0.2922374429223744
104,227,419.0,73.0,1385.0,30658.0,5.0,1160.0,1516.0,1486.0,2134.0,1208.0,1278.0,2157.0,2436.0,1124.0,1167.0,2410.0,30655.0,30779.0,30615.0,30398.0,30176.0,28791.0,29312.0,29013.0,7.0,1.0,7.0,5.0,7.0,6.0,5.0,9.0,283,270,310,294,421,192,342,382,-0.6153846153846154,-0.6428571428571429,-0.6153846153846154,-0.6428571428571429,-0.5833333333333334,-0.6428571428571429,-0.6428571428571429,-0.6153846153846154,-0.5833333333333334,-0.6428571428571429,-0.6875,-0.6875,-0.6153846153846154,-0.6666666666666666,-0.6153846153846154,-0.16666666666666666,-0.4444444444444444,-0.11673151750972763,-0.3514285714285714,-0.2532894736842105,-0.20350877192982456,0.0365296803652968,0.37575757575757573,0.4934210526315789,-0.16236162361623616,-0.21180555555555555,-0.0992063492063492,-0.0043859649122807015,0.017937219730941704,0.31213872832369943,0.004424778761061947,0.0,-0.14015151515151514,0.21390374331550802
105,346,431.0,73.0,1241.0,30703.0,3.0,1060.0,1385.0,1516.0,1160.0,2134.0,1208.0,1278.0,2157.0,2436.0,1124.0,1167.0,30658.0,30655.0,30779.0,30615.0,30398.0,30176.0,28791.0,29312.0,5.0,7.0,1.0,7.0,5.0,7.0,6.0,5.0,227,283,270,310,294,421,192,342,-0.7857142857142857,-0.7692307692307693,-0.7857142857142857,-0.7692307692307693,-0.7857142857142857,-0.75,-0.7857142857142857,-0.7857142857142857,-0.7692307692307693,-0.75,-0.7857142857142857,-0.8125,-0.8125,-0.7692307692307693,-0.8,-0.7692307692307693,-0.5,0.16498316498316498,0.3463035019455253,-0.011428571428571429,0.13815789473684212,0.21403508771929824,0.5799086757990868,1.096969696969697,1.2763157894736843,0.2767527675276753,0.2013888888888889,0.373015873015873,0.5175438596491229,0.5515695067264574,1.0,0.5309734513274337,0.5242290748898678,0.3106060606060606
106,300,423.0,71.0,1316.0,30810.0,2.0,2121.0,1241.0,1385.0,1060.0,1160.0,2134.0,1208.0,1278.0,2157.0,2436.0,1124.0,30703.0,30658.0,30655.0,30779.0,30615.0,30398.0,30176.0,28791.0,3.0,5.0,7.0,1.0,7.0,5.0,7.0,6.0,346,227,283,270,310,294,421,192,-0.8571428571428571,-0.8571428571428571,-0.8461538461538461,-0.8571428571428571,-0.8461538461538461,-0.8571428571428571,-0.8333333333333334,-0.8571428571428571,-0.8571428571428571,-0.8461538461538461,-0.8333333333333334,-0.8571428571428571,-0.875,-0.875,-0.8461538461538461,-0.8666666666666667,-0.8461538461538461,0.5,0.010101010101010102,0.16731517509727625,-0.14285714285714285,-0.013157894736842105,0.05263157894736842,0.3698630136986301,0.8181818181818182,0.9736842105263158,0.1070110701107011,0.041666666666666664,0.19047619047619047,0.3157894736842105,0.3452914798206278,0.7341040462427746,0.3274336283185841,0.32158590308370044
107,336,435.0,69.0,1347.0,30289.0,1.0,2029.0,1316.0,1241.0,2121.0,1060.0,1160.0,2134.0,1208.0,1278.0,2157.0,2436.0,30810.0,30703.0,30658.0,30655.0,30779.0,30615.0,30398.0,30176.0,2.0,3.0,5.0,7.0,1.0,7.0,5.0,7.0,300,346,227,283,270,310,294,421,-0.9166666666666666,-0.9285714285714286,-0.9285714285714286,-0.9230769230769231,-0.9285714285714286,-0.9230769230769231,-0.9285714285714286,-0.9166666666666666,-0.9285714285714286,-0.9285714285714286,-0.9230769230769231,-0.9166666666666666,-0.9285714285714286,-0.9375,-0.9375,-0.9230769230769231,-0.9333333333333333,0.7230769230769231,0.68,0.13131313131313133,0.30739299610894943,-0.04,0.10526315789473684,0.17894736842105263,0.5342465753424658,1.0363636363636364,1.2105263157894737,0.23985239852398524,0.16666666666666666,0.3333333333333333,0.47368421052631576,0.5067264573991032,0.9421965317919075,0.48672566371681414
108,417,416.0,67.0,1337.0,30426.0,1.0,2084.0,1347.0,1316.0,2029.0,2121.0,1060.0,1160.0,2134.0,1208.0,1278.0,2157.0,30289.0,30810.0,30703.0,30658.0,30655.0,30779.0,30615.0,30398.0,1.0,2.0,3.0,5.0,7.0,1.0,7.0,5.0,336,300,346,227,283,270,310,294,-0.9090909090909091,-0.9166666666666666,-0.9285714285714286,-0.9285714285714286,-0.9230769230769231,-0.9285714285714286,-0.9230769230769231,-0.9285714285714286,-0.9166666666666666,-0.9285714285714286,-0.9285714285714286,-0.9230769230769231,-0.9166666666666666,-0.9285714285714286,-0.9375,-0.9375,-0.9230769230769231,0.13934426229508196,1.1384615384615384,1.085,0.40404040404040403,0.622568093385214,0.19142857142857142,0.3717105263157895,0.4631578947368421,0.9041095890410958,1.5272727272727273,1.743421052631579,0.5387453874538746,0.4479166666666667,0.6547619047619048,0.8289473684210527,0.8699551569506726,1.4104046242774566
109,375,422.0,67.0,1530.0,29046.0,3.0,2288.0,1337.0,1347.0,2084.0,2029.0,2121.0,1060.0,1160.0,2134.0,1208.0,1278.0,30426.0,30289.0,30810.0,30703.0,30658.0,30655.0,30779.0,30615.0,1.0,1.0,2.0,3.0,5.0,7.0,1.0,7.0,417,336,300,346,227,283,270,310,-0.625,-0.7272727272727273,-0.75,-0.7857142857142857,-0.7857142857142857,-0.7692307692307693,-0.7857142857142857,-0.7692307692307693,-0.7857142857142857,-0.75,-0.7857142857142857,-0.7857142857142857,-0.7692307692307693,-0.75,-0.7857142857142857,-0.8125,-0.8125,0.13293051359516617,0.02459016393442623,0.9230769230769231,0.875,0.26262626262626265,0.4591439688715953,0.07142857142857142,0.23355263157894737,0.3157894736842105,0.7123287671232876,1.2727272727272727,1.4671052631578947,0.3837638376383764,0.3020833333333333,0.4880952380952381,0.6447368421052632,0.6816143497757847
110,377,422.0,70.0,1771.0,30852.0,1.0,2269.0,1530.0,1337.0,2288.0,2084.0,2029.0,2121.0,1060.0,1160.0,2134.0,1208.0,29046.0,30426.0,30289.0,30810.0,30703.0,30658.0,30655.0,30779.0,3.0,1.0,1.0,2.0,3.0,5.0,7.0,1.0,375,417,336,300,346,227,283,270,-0.9,-0.875,-0.9090909090909091,-0.9166666666666666,-0.9285714285714286,-0.9285714285714286,-0.9230769230769231,-0.9285714285714286,-0.9230769230769231,-0.9285714285714286,-0.9166666666666666,-0.9285714285714286,-0.9285714285714286,-0.9230769230769231,-0.9166666666666666,-0.9285714285714286,-0.9375,0.0,0.13897280966767372,0.030054644808743168,0.9333333333333333,0.885,0.26936026936026936,0.4669260700389105,0.07714285714285714,0.24013157894736842,0.32280701754385965,0.7214611872146118,1.284848484848485,1.480263157894737,0.39114391143911437,0.3090277777777778,0.49603174603174605,0.6535087719298246
111,292,407.0,69.0,1826.0,30855.0,2.0,1285.0,1771.0,1530.0,2269.0,2288.0,2084.0,2029.0,2121.0,1060.0,1160.0,2134.0,30852.0,29046.0,30426.0,30289.0,30810.0,30703.0,30658.0,30655.0,1.0,3.0,1.0,1.0,2.0,3.0,5.0,7.0,377,375,417,336,300,346,227,283,-0.7777777777777778,-0.8,-0.75,-0.8181818181818182,-0.8333333333333334,-0.8571428571428571,-0.8571428571428571,-0.8461538461538461,-0.8571428571428571,-0.8461538461538461,-0.8571428571428571,-0.8333333333333334,-0.8571428571428571,-0.8571428571428571,-0.8461538461538461,-0.8333333333333334,-0.8571428571428571,-0.2356020942408377,-0.22546419098143236,-0.11782477341389729,-0.20218579234972678,0.49743589743589745,0.46,-0.016835016835016835,0.13618677042801555,-0.1657142857142857,-0.039473684210526314,0.02456140350877193,0.3333333333333333,0.7696969696969697,0.9210526315789473,0.07749077490774908,0.013888888888888888,0.15873015873015872
112,259,424.0,72.0,1782.0,30956.0,4.0,1172.0,1826.0,1771.0,1285.0,2269.0,2288.0,2084.0,2029.0,2121.0,1060.0,1160.0,30855.0,30852.0,29046.0,30426.0,30289.0,30810.0,30703.0,30658.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,5.0,292,377,375,417,336,300,346,227,-0.2,-0.5555555555555556,-0.6,-0.5,-0.6363636363636364,-0.6666666666666666,-0.7142857142857143,-0.7142857142857143,-0.6923076923076923,-0.7142857142857143,-0.6923076923076923,-0.7142857142857143,-0.6666666666666666,-0.7142857142857143,-0.7142857142857143,-0.6923076923076923,-0.6666666666666666,-0.24269005847953215,-0.3219895287958115,-0.3129973474801061,-0.2175226586102719,-0.2923497267759563,0.3282051282051282,0.295,-0.12794612794612795,0.007782101167315175,-0.26,-0.14802631578947367,-0.0912280701754386,0.182648401826484,0.5696969696969697,0.7039473684210527,-0.04428044280442804,-0.10069444444444445
113,345,441.0,72.0,1759.0,30248.0,6.0,2472.0,1782.0,1826.0,1172.0,1285.0,2269.0,2288.0,2084.0,2029.0,2121.0,1060.0,30956.0,30855.0,30852.0,29046.0,30426.0,30289.0,30810.0,30703.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,259,292,377,375,417,336,300,346,0.0,0.2,-0.3333333333333333,-0.4,-0.25,-0.45454545454545453,-0.5,-0.5714285714285714,-0.5714285714285714,-0.5384615384615384,-0.5714285714285714,-0.5384615384615384,-0.5714285714285714,-0.5,-0.5714285714285714,-0.5714285714285714,-0.5384615384615384,0.796875,0.008771929824561403,-0.0968586387434555,-0.08488063660477453,0.04229607250755287,-0.05737704918032787,0.7692307692307693,0.725,0.16161616161616163,0.3424124513618677,-0.014285714285714285,0.13486842105263158,0.21052631578947367,0.5753424657534246,1.0909090909090908,1.269736842105263,0.2730627306273063
