,location,new_cases_per_million,new_deaths_per_million
1665,United Arab Emirates,70.57300000000001,0.20199999999999999
1666,United Arab Emirates,75.528,0.20199999999999999
1667,United Arab Emirates,80.482,0.40399999999999997
1668,United Arab Emirates,73.91,0.607
1669,United Arab Emirates,84.12200000000001,0.40399999999999997
1670,United Arab Emirates,88.26700000000001,0.303
1671,United Arab Emirates,95.14299999999999,0.607
1672,United Arab Emirates,90.391,0.40399999999999997
1673,United Arab Emirates,100.501,0.40399999999999997
1674,United Arab Emirates,82.1,0.303
1675,United Arab Emirates,78.965,0.10099999999999999
1676,United Arab Emirates,83.111,0.303
1677,United Arab Emirates,78.763,0.506
1678,United Arab Emirates,89.27799999999999,0.20199999999999999
1679,United Arab Emirates,56.924,0.303
1680,United Arab Emirates,64.507,0.20199999999999999
1681,United Arab Emirates,73.405,0.20199999999999999
1682,United Arab Emirates,66.832,0.20199999999999999
1683,United Arab Emirates,64.204,0.20199999999999999
1684,United Arab Emirates,60.26,0.303
1685,United Arab Emirates,57.733000000000004,0.10099999999999999
1686,United Arab Emirates,66.63,0.303
1687,United Arab Emirates,63.091,0.10099999999999999
1688,United Arab Emirates,63.294,0.10099999999999999
1689,United Arab Emirates,54.598,0.10099999999999999
1690,United Arab Emirates,57.428999999999995,0.506
1691,United Arab Emirates,53.385,0.20199999999999999
1692,United Arab Emirates,60.968,0.10099999999999999
1693,United Arab Emirates,48.431000000000004,0.20199999999999999
1694,United Arab Emirates,51.868,0.10099999999999999
1695,United Arab Emirates,40.544000000000004,0.10099999999999999
1696,United Arab Emirates,39.836999999999996,0.10099999999999999
1697,United Arab Emirates,34.579,0.20199999999999999
1698,United Arab Emirates,34.983000000000004,0.20199999999999999
1699,United Arab Emirates,38.623000000000005,0.20199999999999999
1700,United Kingdom,1.2229999999999999,0.0
1701,United Kingdom,1.974,0.028999999999999998
1702,United Kingdom,1.723,0.015
1703,United Kingdom,6.377999999999999,0.265
1704,United Kingdom,3.697,0.221
1705,United Kingdom,2.239,0.324
1706,United Kingdom,5.995,0.23600000000000002
1707,United Kingdom,10.017000000000001,0.501
1708,United Kingdom,9.531,0.633
1709,United Kingdom,10.4,0.53
1710,United Kingdom,15.245999999999999,0.825
1711,United Kingdom,9.796,0.516
1712,United Kingdom,14.244000000000002,1.09
1713,United Kingdom,21.021,2.195
1714,United Kingdom,21.389,2.74
1715,United Kingdom,31.361,2.696
1716,United Kingdom,42.498000000000005,4.183
1717,United Kingdom,37.504,4.331
1718,United Kingdom,35.839,3.1519999999999997
1719,United Kingdom,38.579,5.5089999999999995
1720,United Kingdom,44.324,5.627000000000001
1721,United Kingdom,63.695,9.869
1722,United Kingdom,62.516999999999996,9.604
1723,United Kingdom,65.551,10.517999999999999
1724,United Kingdom,55.019,11.195
1725,United Kingdom,86.955,9.486
1726,United Kingdom,56.006,8.367
1727,United Kingdom,53.531000000000006,15.29
1728,United Kingdom,80.88600000000001,15.231
1729,United Kingdom,63.99,16.248
1730,United Kingdom,76.525,16.97
1731,United Kingdom,128.436,12.359000000000002
1732,United Kingdom,77.895,10.105
1733,United Kingdom,63.96,10.96
1734,United Kingdom,77.365,15.379000000000001
1735,United Kingdom,67.805,12.402999999999999
1736,United Kingdom,68.01100000000001,15.158
1737,United Kingdom,82.476,13.773
1738,United Kingdom,81.38600000000001,16.425
1739,United Kingdom,86.17399999999999,7.336
1740,United Kingdom,68.88,8.234
1741,United Kingdom,63.356,17.264
1742,United Kingdom,65.566,12.329
1743,United Kingdom,67.51,10.709000000000001
1744,United Kingdom,79.339,14.804
1745,United Kingdom,72.37100000000001,12.418
1746,United Kingdom,65.743,6.187
1747,United Kingdom,63.474,4.979
1748,United Kingdom,58.863,13.39
1749,United Kingdom,60.042,11.710999999999999
1750,United Kingdom,88.855,9.927999999999999
1751,United Kingdom,91.344,10.886
1752,United Kingdom,70.795,9.148
1753,United Kingdom,63.916000000000004,4.64
1754,United Kingdom,58.701,4.242
1755,United Kingdom,64.903,10.208
1756,United Kingdom,91.492,9.56
1757,United Kingdom,81.22399999999999,7.94
1758,United Kingdom,68.482,9.221
1759,United Kingdom,57.39,5.0969999999999995
1760,United Kingdom,57.788000000000004,3.948
1761,United Kingdom,57.11,3.093
1762,United Kingdom,50.128,9.236
1763,United Kingdom,47.757,7.277
1764,United Kingdom,50.762,6.305
1765,United Kingdom,52.441,5.657
1766,United Kingdom,50.82,6.894
1767,United Kingdom,52.058,2.504
1768,United Kingdom,39.935,2.3569999999999998
1769,United Kingdom,35.53,8.027999999999999
1770,United Kingdom,37.025000000000006,5.347
1771,United Kingdom,38.52,4.979
1772,United Kingdom,48.419,5.17
1773,United Kingdom,43.588,4.154
1774,United Kingdom,35.427,1.7380000000000002
1775,United Kingdom,23.936999999999998,1.7819999999999998
1776,United Kingdom,59.556000000000004,1.974
1777,United Kingdom,29.653000000000002,6.069
1778,United Kingdom,27.796999999999997,5.553
1779,United Kingdom,30.861,4.773
1780,United Kingdom,23.628,3.167
1781,United Kingdom,28.518,1.665
1782,United Kingdom,23.127,8.19
1783,United Kingdom,24.35,4.773
1784,United Kingdom,27.561,5.287999999999999
1785,United Kingdom,26.589000000000002,2.593
1786,United Kingdom,24.305,5.2589999999999995
1787,United Kingdom,22.936,3.005
1788,United Kingdom,19.533,1.1340000000000001
1789,United Kingdom,17.75,0.81
1790,United Kingdom,25.646,4.213
1791,United Kingdom,14.775,3.609
1792,United Kingdom,18.649,2.224
1793,United Kingdom,22.7,2.9760000000000004
1794,United Kingdom,20.991,2.6660000000000004
1795,United Kingdom,22.302,0.53
1796,United Kingdom,14.259,0.56
1797,United Kingdom,18.84,3.432
1798,United Kingdom,16.425,2.71
1799,United Kingdom,17.942,1.989
